# Solver information
# Time        	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
5014          	GAMG	5.565450e-02	1.217180e-04	2	true
5015          	GAMG	5.512390e-02	1.210290e-04	2	true
5016          	GAMG	5.541340e-02	1.209200e-04	2	true
5017          	GAMG	5.556470e-02	1.131990e-04	2	true
5018          	GAMG	5.551780e-02	1.121940e-04	2	true
5019          	GAMG	5.563240e-02	1.096740e-04	2	true
5020          	GAMG	5.582090e-02	1.071830e-04	2	true
5021          	GAMG	5.478300e-02	1.008330e-04	2	true
5022          	GAMG	5.414270e-02	1.021840e-04	2	true
5023          	GAMG	5.364760e-02	1.018000e-04	2	true
5024          	GAMG	5.275790e-02	1.067750e-04	2	true
5025          	GAMG	5.215690e-02	1.069920e-04	2	true
5026          	GAMG	5.200180e-02	1.101500e-04	2	true
5027          	GAMG	5.215480e-02	1.068100e-04	2	true
5028          	GAMG	5.269700e-02	1.058320e-04	2	true
5029          	GAMG	5.247460e-02	1.068570e-04	2	true
5030          	GAMG	5.300170e-02	1.075380e-04	2	true
5031          	GAMG	5.388360e-02	1.058110e-04	2	true
5032          	GAMG	5.443600e-02	1.055760e-04	2	true
5033          	GAMG	5.481460e-02	1.036360e-04	2	true
5034          	GAMG	5.443920e-02	9.593550e-05	2	true
5035          	GAMG	5.402010e-02	1.003420e-04	2	true
5036          	GAMG	5.442810e-02	1.022610e-04	2	true
5037          	GAMG	5.405010e-02	1.040740e-04	2	true
5038          	GAMG	5.456410e-02	1.034180e-04	2	true
5039          	GAMG	5.496800e-02	1.090380e-04	2	true
5040          	GAMG	5.536270e-02	1.126420e-04	2	true
5041          	GAMG	5.565840e-02	1.156470e-04	2	true
5042          	GAMG	5.574650e-02	1.163210e-04	2	true
5043          	GAMG	5.609980e-02	1.145900e-04	2	true
5044          	GAMG	5.586450e-02	1.159640e-04	2	true
5045          	GAMG	5.654650e-02	1.140840e-04	2	true
5046          	GAMG	5.660580e-02	1.197830e-04	2	true
5047          	GAMG	5.703960e-02	1.193590e-04	2	true
5048          	GAMG	5.798090e-02	1.194270e-04	2	true
5049          	GAMG	5.816530e-02	1.208320e-04	2	true
5050          	GAMG	5.794310e-02	1.204950e-04	2	true
5051          	GAMG	5.799150e-02	1.224450e-04	2	true
5052          	GAMG	5.797050e-02	1.186340e-04	2	true
5053          	GAMG	5.918930e-02	1.158990e-04	2	true
5054          	GAMG	5.934610e-02	1.153150e-04	2	true
5055          	GAMG	5.956740e-02	1.175710e-04	2	true
5056          	GAMG	6.008480e-02	1.143130e-04	2	true
5057          	GAMG	6.068390e-02	1.195460e-04	2	true
5058          	GAMG	6.065460e-02	1.182340e-04	2	true
5059          	GAMG	6.011440e-02	1.183250e-04	2	true
5060          	GAMG	5.996920e-02	1.183740e-04	2	true
5061          	GAMG	5.965620e-02	1.184690e-04	2	true
5062          	GAMG	5.912810e-02	1.198710e-04	2	true
5063          	GAMG	5.874620e-02	1.177340e-04	2	true
5064          	GAMG	5.870520e-02	1.118000e-04	2	true
5065          	GAMG	5.870590e-02	1.110140e-04	2	true
5066          	GAMG	5.877490e-02	1.121520e-04	2	true
5067          	GAMG	5.788220e-02	1.121740e-04	2	true
5068          	GAMG	5.728140e-02	1.135170e-04	2	true
5069          	GAMG	5.615150e-02	1.164530e-04	2	true
5070          	GAMG	5.608760e-02	1.214740e-04	2	true
5071          	GAMG	5.587230e-02	1.177570e-04	2	true
5072          	GAMG	5.640980e-02	1.212800e-04	2	true
5073          	GAMG	5.644510e-02	1.200310e-04	2	true
5074          	GAMG	5.589210e-02	1.150820e-04	2	true
5075          	GAMG	5.526230e-02	1.126030e-04	2	true
5076          	GAMG	5.495650e-02	1.133590e-04	2	true
5077          	GAMG	5.496150e-02	1.171940e-04	2	true
5078          	GAMG	5.534300e-02	1.165300e-04	2	true
5079          	GAMG	5.536760e-02	1.161720e-04	2	true
5080          	GAMG	5.508740e-02	1.137890e-04	2	true
5081          	GAMG	5.526430e-02	1.104730e-04	2	true
5082          	GAMG	5.502870e-02	1.098680e-04	2	true
5083          	GAMG	5.475650e-02	1.106520e-04	2	true
5084          	GAMG	5.461670e-02	1.102980e-04	2	true
5085          	GAMG	5.433480e-02	1.084640e-04	2	true
5086          	GAMG	5.454870e-02	1.140000e-04	2	true
5087          	GAMG	5.542330e-02	1.145910e-04	2	true
5088          	GAMG	5.551790e-02	1.183410e-04	2	true
5089          	GAMG	5.617350e-02	1.218900e-04	2	true
5090          	GAMG	5.704080e-02	1.230670e-04	2	true
5091          	GAMG	5.755580e-02	1.131060e-04	2	true
5092          	GAMG	5.738120e-02	1.160640e-04	2	true
5093          	GAMG	5.795460e-02	1.162990e-04	2	true
5094          	GAMG	5.785480e-02	1.172040e-04	2	true
5095          	GAMG	5.723240e-02	1.157960e-04	2	true
5096          	GAMG	5.764350e-02	1.102150e-04	2	true
5097          	GAMG	5.720980e-02	1.128670e-04	2	true
5098          	GAMG	5.662140e-02	1.132410e-04	2	true
5099          	GAMG	5.603160e-02	1.082290e-04	2	true
5100          	GAMG	5.640910e-02	1.065850e-04	2	true
5101          	GAMG	5.676550e-02	1.054010e-04	2	true
5102          	GAMG	5.715920e-02	1.070960e-04	2	true
5103          	GAMG	5.715560e-02	1.045280e-04	2	true
5104          	GAMG	5.788560e-02	1.047240e-04	2	true
5105          	GAMG	5.789020e-02	1.101400e-04	2	true
5106          	GAMG	5.770310e-02	1.099980e-04	2	true
5107          	GAMG	5.715680e-02	1.128110e-04	2	true
5108          	GAMG	5.659190e-02	1.221140e-04	2	true
5109          	GAMG	5.634530e-02	1.205760e-04	2	true
5110          	GAMG	5.565860e-02	1.197980e-04	2	true
5111          	GAMG	5.587100e-02	1.194380e-04	2	true
5112          	GAMG	5.576330e-02	1.191580e-04	2	true
5113          	GAMG	5.559100e-02	1.144190e-04	2	true
5114          	GAMG	5.494020e-02	1.146670e-04	2	true
5115          	GAMG	5.480600e-02	1.112430e-04	2	true
5116          	GAMG	5.403240e-02	1.152750e-04	2	true
5117          	GAMG	5.395650e-02	1.149250e-04	2	true
5118          	GAMG	5.478640e-02	1.148720e-04	2	true
5119          	GAMG	5.556560e-02	1.121600e-04	2	true
5120          	GAMG	5.686760e-02	1.164520e-04	2	true
5121          	GAMG	5.803430e-02	1.183800e-04	2	true
5122          	GAMG	5.908230e-02	1.192090e-04	2	true
5123          	GAMG	5.856650e-02	1.256440e-04	2	true
5124          	GAMG	5.978010e-02	1.337030e-04	2	true
5125          	GAMG	6.034320e-02	1.380090e-04	2	true
5126          	GAMG	6.133430e-02	1.422790e-04	2	true
5127          	GAMG	6.276310e-02	1.390640e-04	2	true
5128          	GAMG	6.449920e-02	1.347900e-04	2	true
5129          	GAMG	6.589000e-02	1.332650e-04	2	true
5130          	GAMG	6.558270e-02	1.375290e-04	2	true
5131          	GAMG	6.599360e-02	1.379280e-04	2	true
5132          	GAMG	6.587860e-02	1.409610e-04	2	true
5133          	GAMG	6.609550e-02	1.406710e-04	2	true
5134          	GAMG	6.629170e-02	1.394320e-04	2	true
5135          	GAMG	6.601840e-02	1.380090e-04	2	true
5136          	GAMG	6.609660e-02	1.321840e-04	2	true
5137          	GAMG	6.564240e-02	1.292870e-04	2	true
5138          	GAMG	6.511390e-02	1.265950e-04	2	true
5139          	GAMG	6.476080e-02	1.383910e-04	2	true
5140          	GAMG	6.463780e-02	1.357090e-04	2	true
5141          	GAMG	6.532020e-02	1.265180e-04	2	true
5142          	GAMG	6.623560e-02	1.201990e-04	2	true
5143          	GAMG	6.581490e-02	1.184940e-04	2	true
5144          	GAMG	6.489730e-02	1.137200e-04	2	true
5145          	GAMG	6.404500e-02	1.164900e-04	2	true
5146          	GAMG	6.270490e-02	1.144350e-04	2	true
5147          	GAMG	6.154240e-02	1.138090e-04	2	true
5148          	GAMG	6.100800e-02	1.106360e-04	2	true
5149          	GAMG	6.013300e-02	1.115560e-04	2	true
5150          	GAMG	5.952910e-02	1.108950e-04	2	true
5151          	GAMG	5.873920e-02	1.106120e-04	2	true
5152          	GAMG	5.887620e-02	1.110840e-04	2	true
5153          	GAMG	5.877820e-02	1.143020e-04	2	true
5154          	GAMG	5.911030e-02	1.226000e-04	2	true
5155          	GAMG	6.029360e-02	1.262990e-04	2	true
5156          	GAMG	6.015850e-02	1.228900e-04	2	true
5157          	GAMG	5.960120e-02	1.269350e-04	2	true
5158          	GAMG	5.905070e-02	1.226740e-04	2	true
5159          	GAMG	5.844630e-02	1.267300e-04	2	true
5160          	GAMG	5.757820e-02	1.247850e-04	2	true
5161          	GAMG	5.659590e-02	1.186910e-04	2	true
5162          	GAMG	5.599850e-02	1.181110e-04	2	true
5163          	GAMG	5.505700e-02	1.200910e-04	2	true
5164          	GAMG	5.503980e-02	1.151260e-04	2	true
5165          	GAMG	5.482600e-02	1.166140e-04	2	true
5166          	GAMG	5.378970e-02	1.215720e-04	2	true
5167          	GAMG	5.314060e-02	1.189180e-04	2	true
5168          	GAMG	5.296290e-02	1.233170e-04	2	true
5169          	GAMG	5.321460e-02	1.226390e-04	2	true
5170          	GAMG	5.254560e-02	1.196990e-04	2	true
5171          	GAMG	5.181340e-02	1.190730e-04	2	true
5172          	GAMG	5.170230e-02	1.119590e-04	2	true
5173          	GAMG	5.192620e-02	1.090450e-04	2	true
5174          	GAMG	5.295050e-02	1.056580e-04	2	true
5175          	GAMG	5.345310e-02	1.074520e-04	2	true
5176          	GAMG	5.395710e-02	1.108920e-04	2	true
5177          	GAMG	5.507350e-02	1.095340e-04	2	true
5178          	GAMG	5.632000e-02	1.162800e-04	2	true
5179          	GAMG	5.732920e-02	1.146320e-04	2	true
5180          	GAMG	5.780580e-02	1.147440e-04	2	true
5181          	GAMG	5.831820e-02	1.128820e-04	2	true
5182          	GAMG	5.882150e-02	1.129660e-04	2	true
5183          	GAMG	5.909490e-02	1.156690e-04	2	true
5184          	GAMG	5.982670e-02	1.205230e-04	2	true
5185          	GAMG	5.967780e-02	1.221650e-04	2	true
5186          	GAMG	5.934740e-02	1.199160e-04	2	true
5187          	GAMG	5.952150e-02	1.169430e-04	2	true
5188          	GAMG	5.982750e-02	1.130800e-04	2	true
5189          	GAMG	5.984200e-02	1.141080e-04	2	true
5190          	GAMG	5.925570e-02	1.080860e-04	2	true
5191          	GAMG	5.836240e-02	1.118500e-04	2	true
5192          	GAMG	5.787660e-02	1.090890e-04	2	true
5193          	GAMG	5.724720e-02	1.098180e-04	2	true
5194          	GAMG	5.736460e-02	1.089710e-04	2	true
5195          	GAMG	5.693400e-02	1.115950e-04	2	true
5196          	GAMG	5.676740e-02	1.103890e-04	2	true
5197          	GAMG	5.624030e-02	1.132700e-04	2	true
5198          	GAMG	5.670180e-02	1.148940e-04	2	true
5199          	GAMG	5.649200e-02	1.199770e-04	2	true
5200          	GAMG	5.667410e-02	1.193230e-04	2	true
5201          	GAMG	5.711000e-02	1.195780e-04	2	true
5202          	GAMG	5.753550e-02	1.132450e-04	2	true
5203          	GAMG	5.737500e-02	1.120620e-04	2	true
5204          	GAMG	5.749240e-02	1.118310e-04	2	true
5205          	GAMG	5.711590e-02	1.061340e-04	2	true
5206          	GAMG	5.629970e-02	1.030760e-04	2	true
5207          	GAMG	5.643590e-02	1.050420e-04	2	true
5208          	GAMG	5.657390e-02	1.104200e-04	2	true
5209          	GAMG	5.631950e-02	1.103300e-04	2	true
5210          	GAMG	5.633790e-02	1.079470e-04	2	true
5211          	GAMG	5.677600e-02	1.087560e-04	2	true
5212          	GAMG	5.686070e-02	1.094340e-04	2	true
5213          	GAMG	5.698020e-02	1.066700e-04	2	true
5214          	GAMG	5.670460e-02	1.091250e-04	2	true
5215          	GAMG	5.569910e-02	1.137070e-04	2	true
5216          	GAMG	5.550890e-02	1.114810e-04	2	true
5217          	GAMG	5.517730e-02	1.075650e-04	2	true
5218          	GAMG	5.452180e-02	1.079780e-04	2	true
5219          	GAMG	5.383440e-02	1.083250e-04	2	true
5220          	GAMG	5.421930e-02	1.131070e-04	2	true
5221          	GAMG	5.506630e-02	1.121970e-04	2	true
5222          	GAMG	5.487020e-02	1.198800e-04	2	true
5223          	GAMG	5.577960e-02	1.205780e-04	2	true
5224          	GAMG	5.691480e-02	1.218430e-04	2	true
5225          	GAMG	5.748400e-02	1.167240e-04	2	true
5226          	GAMG	5.872850e-02	1.158320e-04	2	true
5227          	GAMG	5.914520e-02	1.127470e-04	2	true
5228          	GAMG	5.865000e-02	1.171660e-04	2	true
5229          	GAMG	5.810760e-02	1.167420e-04	2	true
5230          	GAMG	5.765950e-02	1.165350e-04	2	true
5231          	GAMG	5.669880e-02	1.155260e-04	2	true
5232          	GAMG	5.594920e-02	1.169990e-04	2	true
5233          	GAMG	5.473710e-02	1.179150e-04	2	true
5234          	GAMG	5.381700e-02	1.179850e-04	2	true
5235          	GAMG	5.412850e-02	1.195360e-04	2	true
5236          	GAMG	5.400590e-02	1.160430e-04	2	true
5237          	GAMG	5.349380e-02	1.138660e-04	2	true
5238          	GAMG	5.341010e-02	1.186010e-04	2	true
5239          	GAMG	5.391800e-02	1.211220e-04	2	true
5240          	GAMG	5.459690e-02	1.309710e-04	2	true
5241          	GAMG	5.423890e-02	1.297180e-04	2	true
5242          	GAMG	5.474330e-02	1.258000e-04	2	true
5243          	GAMG	5.563590e-02	1.261590e-04	2	true
5244          	GAMG	5.541010e-02	1.280740e-04	2	true
5245          	GAMG	5.575790e-02	1.242410e-04	2	true
5246          	GAMG	5.562790e-02	1.226720e-04	2	true
5247          	GAMG	5.571720e-02	1.184080e-04	2	true
5248          	GAMG	5.612430e-02	1.238480e-04	2	true
5249          	GAMG	5.594860e-02	1.240360e-04	2	true
5250          	GAMG	5.608340e-02	1.281100e-04	2	true
5251          	GAMG	5.640820e-02	1.255190e-04	2	true
5252          	GAMG	5.623370e-02	1.145730e-04	2	true
5253          	GAMG	5.634430e-02	1.126670e-04	2	true
5254          	GAMG	5.611510e-02	1.142870e-04	2	true
5255          	GAMG	5.638520e-02	1.222140e-04	2	true
5256          	GAMG	5.702370e-02	1.243680e-04	2	true
5257          	GAMG	5.770870e-02	1.257480e-04	2	true
5258          	GAMG	5.863250e-02	1.229270e-04	2	true
5259          	GAMG	5.830620e-02	1.207740e-04	2	true
5260          	GAMG	5.817190e-02	1.217570e-04	2	true
5261          	GAMG	5.711360e-02	1.219570e-04	2	true
5262          	GAMG	5.656640e-02	1.300180e-04	2	true
5263          	GAMG	5.644900e-02	1.262780e-04	2	true
5264          	GAMG	5.634760e-02	1.204280e-04	2	true
5265          	GAMG	5.582260e-02	1.149370e-04	2	true
5266          	GAMG	5.540540e-02	1.173940e-04	2	true
5267          	GAMG	5.595820e-02	1.185460e-04	2	true
5268          	GAMG	5.726360e-02	1.173310e-04	2	true
5269          	GAMG	5.769990e-02	1.130270e-04	2	true
5270          	GAMG	5.805610e-02	1.106270e-04	2	true
5271          	GAMG	5.882760e-02	1.096350e-04	2	true
5272          	GAMG	5.861440e-02	1.143330e-04	2	true
5273          	GAMG	5.823100e-02	1.126360e-04	2	true
5274          	GAMG	5.849610e-02	1.108470e-04	2	true
5275          	GAMG	5.853100e-02	1.069460e-04	2	true
5276          	GAMG	5.965490e-02	1.117100e-04	2	true
5277          	GAMG	6.019380e-02	1.072640e-04	2	true
5278          	GAMG	5.993900e-02	1.102890e-04	2	true
5279          	GAMG	5.921280e-02	1.118900e-04	2	true
5280          	GAMG	5.819840e-02	1.201100e-04	2	true
5281          	GAMG	5.690050e-02	1.225660e-04	2	true
5282          	GAMG	5.614500e-02	1.227150e-04	2	true
5283          	GAMG	5.562480e-02	1.278450e-04	2	true
5284          	GAMG	5.517210e-02	1.283520e-04	2	true
5285          	GAMG	5.466620e-02	1.292190e-04	2	true
5286          	GAMG	5.495990e-02	1.277670e-04	2	true
5287          	GAMG	5.497090e-02	1.275110e-04	2	true
5288          	GAMG	5.341340e-02	1.269990e-04	2	true
5289          	GAMG	5.327540e-02	1.220770e-04	2	true
5290          	GAMG	5.309700e-02	1.208310e-04	2	true
5291          	GAMG	5.316000e-02	1.207020e-04	2	true
5292          	GAMG	5.363090e-02	1.229590e-04	2	true
5293          	GAMG	5.394370e-02	1.249790e-04	2	true
5294          	GAMG	5.520550e-02	1.265770e-04	2	true
5295          	GAMG	5.423260e-02	1.208700e-04	2	true
5296          	GAMG	5.454520e-02	1.223290e-04	2	true
5297          	GAMG	5.454200e-02	1.257000e-04	2	true
5298          	GAMG	5.480590e-02	1.281580e-04	2	true
5299          	GAMG	5.475410e-02	1.298680e-04	2	true
5300          	GAMG	5.474870e-02	1.387320e-04	2	true
5301          	GAMG	5.513960e-02	1.382390e-04	2	true
5302          	GAMG	5.569220e-02	1.379660e-04	2	true
5303          	GAMG	5.628850e-02	1.326750e-04	2	true
5304          	GAMG	5.723930e-02	1.307340e-04	2	true
5305          	GAMG	5.740620e-02	1.295070e-04	2	true
5306          	GAMG	5.845250e-02	1.331700e-04	2	true
5307          	GAMG	5.834280e-02	1.317520e-04	2	true
5308          	GAMG	5.793840e-02	1.290250e-04	2	true
5309          	GAMG	5.770890e-02	1.310430e-04	2	true
5310          	GAMG	5.808980e-02	1.283200e-04	2	true
5311          	GAMG	5.817890e-02	1.249240e-04	2	true
5312          	GAMG	5.831800e-02	1.220310e-04	2	true
5313          	GAMG	5.912990e-02	1.147660e-04	2	true
5314          	GAMG	5.941420e-02	1.208030e-04	2	true
5315          	GAMG	5.960170e-02	1.222630e-04	2	true
5316          	GAMG	5.919070e-02	1.255190e-04	2	true
5317          	GAMG	5.883490e-02	1.229330e-04	2	true
5318          	GAMG	5.832030e-02	1.205130e-04	2	true
5319          	GAMG	5.722900e-02	1.163270e-04	2	true
5320          	GAMG	5.633410e-02	1.136980e-04	2	true
5321          	GAMG	5.541980e-02	1.110020e-04	2	true
5322          	GAMG	5.471130e-02	1.149920e-04	2	true
5323          	GAMG	5.497590e-02	1.172650e-04	2	true
5324          	GAMG	5.506690e-02	1.157220e-04	2	true
5325          	GAMG	5.481540e-02	1.119610e-04	2	true
5326          	GAMG	5.454810e-02	1.139530e-04	2	true
5327          	GAMG	5.377500e-02	1.082960e-04	2	true
5328          	GAMG	5.368410e-02	1.079390e-04	2	true
5329          	GAMG	5.304090e-02	1.122810e-04	2	true
5330          	GAMG	5.326960e-02	1.144110e-04	2	true
5331          	GAMG	5.294980e-02	1.166060e-04	2	true
5332          	GAMG	5.292200e-02	1.159970e-04	2	true
5333          	GAMG	5.257090e-02	1.130880e-04	2	true
5334          	GAMG	5.159290e-02	1.116970e-04	2	true
5335          	GAMG	5.185360e-02	1.116900e-04	2	true
5336          	GAMG	5.135800e-02	1.117450e-04	2	true
5337          	GAMG	5.087870e-02	1.159400e-04	2	true
5338          	GAMG	5.134540e-02	1.147790e-04	2	true
5339          	GAMG	5.202180e-02	1.107730e-04	2	true
5340          	GAMG	5.314410e-02	1.168480e-04	2	true
5341          	GAMG	5.415020e-02	1.204310e-04	2	true
5342          	GAMG	5.563640e-02	1.221310e-04	2	true
5343          	GAMG	5.623790e-02	1.264410e-04	2	true
5344          	GAMG	5.800550e-02	1.283480e-04	2	true
5345          	GAMG	5.859890e-02	1.245050e-04	2	true
5346          	GAMG	5.967430e-02	1.209260e-04	2	true
5347          	GAMG	6.025950e-02	1.202740e-04	2	true
5348          	GAMG	6.109200e-02	1.257220e-04	2	true
5349          	GAMG	6.127070e-02	1.272450e-04	2	true
5350          	GAMG	6.140650e-02	1.310270e-04	2	true
5351          	GAMG	6.140900e-02	1.295740e-04	2	true
5352          	GAMG	6.242170e-02	1.286870e-04	2	true
5353          	GAMG	6.339600e-02	1.297960e-04	2	true
5354          	GAMG	6.373540e-02	1.303390e-04	2	true
5355          	GAMG	6.371710e-02	1.374120e-04	2	true
5356          	GAMG	6.350370e-02	1.413980e-04	2	true
5357          	GAMG	6.345550e-02	1.424620e-04	2	true
5358          	GAMG	6.288440e-02	1.395070e-04	2	true
5359          	GAMG	6.291490e-02	1.388340e-04	2	true
5360          	GAMG	6.276300e-02	1.363230e-04	2	true
5361          	GAMG	6.264700e-02	1.389650e-04	2	true
5362          	GAMG	6.188740e-02	1.365870e-04	2	true
5363          	GAMG	6.165590e-02	1.346040e-04	2	true
5364          	GAMG	6.090750e-02	1.321320e-04	2	true
5365          	GAMG	6.028250e-02	1.337620e-04	2	true
5366          	GAMG	5.949330e-02	1.300950e-04	2	true
5367          	GAMG	5.911590e-02	1.313800e-04	2	true
5368          	GAMG	5.876820e-02	1.283830e-04	2	true
5369          	GAMG	5.782150e-02	1.252240e-04	2	true
5370          	GAMG	5.733360e-02	1.218880e-04	2	true
5371          	GAMG	5.707110e-02	1.206650e-04	2	true
5372          	GAMG	5.739600e-02	1.178990e-04	2	true
5373          	GAMG	5.762730e-02	1.142640e-04	2	true
5374          	GAMG	5.775160e-02	1.165490e-04	2	true
5375          	GAMG	5.761820e-02	1.164580e-04	2	true
5376          	GAMG	5.712970e-02	1.136840e-04	2	true
5377          	GAMG	5.704460e-02	1.100240e-04	2	true
5378          	GAMG	5.709720e-02	1.138230e-04	2	true
5379          	GAMG	5.667800e-02	1.146890e-04	2	true
5380          	GAMG	5.710020e-02	1.146240e-04	2	true
5381          	GAMG	5.723180e-02	1.153280e-04	2	true
5382          	GAMG	5.743740e-02	1.197470e-04	2	true
5383          	GAMG	5.770290e-02	1.205830e-04	2	true
5384          	GAMG	5.714720e-02	1.239440e-04	2	true
5385          	GAMG	5.726600e-02	1.286970e-04	2	true
5386          	GAMG	5.780090e-02	1.281200e-04	2	true
5387          	GAMG	5.857660e-02	1.296240e-04	2	true
5388          	GAMG	5.952720e-02	1.251440e-04	2	true
5389          	GAMG	5.940220e-02	1.237950e-04	2	true
5390          	GAMG	5.947020e-02	1.253300e-04	2	true
5391          	GAMG	5.898690e-02	1.204280e-04	2	true
5392          	GAMG	5.834430e-02	1.213320e-04	2	true
5393          	GAMG	5.790000e-02	1.126190e-04	2	true
5394          	GAMG	5.739490e-02	1.129510e-04	2	true
5395          	GAMG	5.734830e-02	1.105130e-04	2	true
5396          	GAMG	5.616890e-02	1.095370e-04	2	true
5397          	GAMG	5.531530e-02	1.087790e-04	2	true
5398          	GAMG	5.550000e-02	1.058320e-04	2	true
5399          	GAMG	5.543980e-02	1.121350e-04	2	true
5400          	GAMG	5.540790e-02	1.200700e-04	2	true
5401          	GAMG	5.573010e-02	1.152080e-04	2	true
5402          	GAMG	5.609620e-02	1.165750e-04	2	true
5403          	GAMG	5.663180e-02	1.189970e-04	2	true
5404          	GAMG	5.661220e-02	1.171340e-04	2	true
5405          	GAMG	5.683060e-02	1.159020e-04	2	true
5406          	GAMG	5.678530e-02	1.144960e-04	2	true
5407          	GAMG	5.639870e-02	1.144500e-04	2	true
5408          	GAMG	5.594620e-02	1.160910e-04	2	true
5409          	GAMG	5.585200e-02	1.181520e-04	2	true
5410          	GAMG	5.574130e-02	1.220260e-04	2	true
5411          	GAMG	5.619040e-02	1.313800e-04	2	true
5412          	GAMG	5.611180e-02	1.320030e-04	2	true
5413          	GAMG	5.671630e-02	1.339640e-04	2	true
5414          	GAMG	5.688440e-02	1.277240e-04	2	true
5415          	GAMG	5.694810e-02	1.261390e-04	2	true
5416          	GAMG	5.686520e-02	1.226560e-04	2	true
5417          	GAMG	5.684770e-02	1.196770e-04	2	true
5418          	GAMG	5.701800e-02	1.217420e-04	2	true
5419          	GAMG	5.701330e-02	1.219920e-04	2	true
5420          	GAMG	5.672350e-02	1.235480e-04	2	true
5421          	GAMG	5.721380e-02	1.268320e-04	2	true
5422          	GAMG	5.769480e-02	1.280360e-04	2	true
5423          	GAMG	5.858900e-02	1.267610e-04	2	true
5424          	GAMG	5.898720e-02	1.245060e-04	2	true
5425          	GAMG	5.888750e-02	1.206080e-04	2	true
5426          	GAMG	5.927880e-02	1.236770e-04	2	true
5427          	GAMG	5.958520e-02	1.274830e-04	2	true
5428          	GAMG	5.953890e-02	1.279910e-04	2	true
5429          	GAMG	5.949560e-02	1.277070e-04	2	true
5430          	GAMG	5.993250e-02	1.271720e-04	2	true
5431          	GAMG	6.022430e-02	1.263860e-04	2	true
5432          	GAMG	6.007770e-02	1.225460e-04	2	true
5433          	GAMG	6.032520e-02	1.254980e-04	2	true
5434          	GAMG	6.088860e-02	1.211700e-04	2	true
5435          	GAMG	6.026680e-02	1.224370e-04	2	true
5436          	GAMG	5.959020e-02	1.223860e-04	2	true
5437          	GAMG	5.939050e-02	1.219030e-04	2	true
5438          	GAMG	5.976120e-02	1.217760e-04	2	true
5439          	GAMG	6.025920e-02	1.251740e-04	2	true
5440          	GAMG	6.064070e-02	1.279360e-04	2	true
5441          	GAMG	6.080510e-02	1.317310e-04	2	true
5442          	GAMG	6.132160e-02	1.349340e-04	2	true
5443          	GAMG	6.141750e-02	1.309290e-04	2	true
5444          	GAMG	6.221120e-02	1.255300e-04	2	true
5445          	GAMG	6.204340e-02	1.232780e-04	2	true
5446          	GAMG	6.225180e-02	1.253970e-04	2	true
5447          	GAMG	6.171430e-02	1.271630e-04	2	true
5448          	GAMG	6.105410e-02	1.299600e-04	2	true
5449          	GAMG	6.060240e-02	1.316860e-04	2	true
5450          	GAMG	6.017670e-02	1.369560e-04	2	true
5451          	GAMG	5.935060e-02	1.365430e-04	2	true
5452          	GAMG	5.883890e-02	1.325710e-04	2	true
5453          	GAMG	5.943080e-02	1.318680e-04	2	true
5454          	GAMG	5.922720e-02	1.290920e-04	2	true
5455          	GAMG	5.896580e-02	1.272830e-04	2	true
5456          	GAMG	5.937020e-02	1.258120e-04	2	true
5457          	GAMG	5.920320e-02	1.228710e-04	2	true
5458          	GAMG	5.885230e-02	1.259000e-04	2	true
5459          	GAMG	5.908340e-02	1.290630e-04	2	true
5460          	GAMG	5.888230e-02	1.321490e-04	2	true
5461          	GAMG	5.864770e-02	1.359530e-04	2	true
5462          	GAMG	5.835960e-02	1.331030e-04	2	true
5463          	GAMG	5.781030e-02	1.360810e-04	2	true
5464          	GAMG	5.778600e-02	1.323700e-04	2	true
5465          	GAMG	5.651980e-02	1.247580e-04	2	true
5466          	GAMG	5.602190e-02	1.237750e-04	2	true
5467          	GAMG	5.579010e-02	1.243470e-04	2	true
5468          	GAMG	5.492770e-02	1.209200e-04	2	true
5469          	GAMG	5.496190e-02	1.269650e-04	2	true
5470          	GAMG	5.520030e-02	1.285310e-04	2	true
5471          	GAMG	5.504770e-02	1.332610e-04	2	true
5472          	GAMG	5.517310e-02	1.355960e-04	2	true
5473          	GAMG	5.557660e-02	1.319570e-04	2	true
5474          	GAMG	5.555440e-02	1.328890e-04	2	true
5475          	GAMG	5.622900e-02	1.267350e-04	2	true
5476          	GAMG	5.711860e-02	1.273320e-04	2	true
5477          	GAMG	5.756980e-02	1.258680e-04	2	true
5478          	GAMG	5.785840e-02	1.265860e-04	2	true
5479          	GAMG	5.825160e-02	1.325750e-04	2	true
5480          	GAMG	5.864240e-02	1.338970e-04	2	true
5481          	GAMG	5.886490e-02	1.345910e-04	2	true
5482          	GAMG	5.879900e-02	1.371990e-04	2	true
5483          	GAMG	5.829670e-02	1.365290e-04	2	true
5484          	GAMG	5.792910e-02	1.320890e-04	2	true
5485          	GAMG	5.811710e-02	1.279140e-04	2	true
5486          	GAMG	5.833150e-02	1.215030e-04	2	true
5487          	GAMG	5.821000e-02	1.245390e-04	2	true
5488          	GAMG	5.765930e-02	1.248360e-04	2	true
5489          	GAMG	5.720910e-02	1.289720e-04	2	true
5490          	GAMG	5.694310e-02	1.300620e-04	2	true
5491          	GAMG	5.598940e-02	1.284090e-04	2	true
5492          	GAMG	5.575320e-02	1.284430e-04	2	true
5493          	GAMG	5.565020e-02	1.279420e-04	2	true
